,ticket_id,created_at,borough,request_type,channel,priority,distance_km,crew_size,service_time_min,status,cost_cad,is_canceled,cost_per_km,is_long_job
759,10759,2025-11-01,north,Pickup,APP,2,8.67,4,61.0,Completed,114.54,False,13.211072664359863,True
760,10760,2025-09-15,west,Bulk,INPERSON,1,6.59,4,39.0,Completed,96.24,False,14.603945371775417,False
761,10761,2025-10-17,south,Bulk,APP,1,5.59,2,49.0,Completed,86.07,False,15.397137745974954,False
762,10762,2025-11-19,east,Compost,APP,2,6.59,4,47.0,Completed,100.5,False,15.250379362670714,False
763,10763,2025-11-18,north,Recycling,APP,1,9.13,2,59.0,Completed,78.2,False,8.565169769989046,True
764,10764,2025-10-01,east,Bulk,APP,1,5.08,3,53.0,Completed,101.87,False,20.053149606299215,True
765,10765,2025-11-05,east,Recycling,WEB,1,9.77,1,68.0,Completed,68.73,False,7.034800409416582,True
766,10766,2025-10-22,north,Pickup,PHONE,2,13.9,1,95.0,Completed,91.94,False,6.614388489208633,True
767,10767,2025-10-11,north,Pickup,APP,2,7.31,3,62.0,Completed,92.4,False,12.640218878248975,True
768,10768,2025-09-12,north,Bulk,PHONE,1,3.47,2,44.0,Completed,84.98,False,24.48991354466859,False
769,10769,2025-10-02,south,Hazard,PHONE,2,3.47,3,38.0,Completed,90.43,False,26.060518731988473,False
770,10770,2025-10-25,north,Pickup,WEB,2,9.83,1,75.0,Completed,79.86,False,8.12410986775178,True
771,10771,2025-11-22,central,Recycling,INPERSON,1,7.32,2,45.0,Completed,65.87,False,8.998633879781421,False
772,10772,2025-09-01,south,Bulk,PHONE,2,10.13,3,44.0,Completed,65.28,False,6.4442250740375115,False
773,10773,2025-10-31,central,Compost,WEB,3,5.9,3,47.0,Completed,81.91,False,13.883050847457625,False
774,10774,2025-11-11,central,Recycling,WEB,2,9.99,4,55.0,Completed,99.22,False,9.931931931931931,True
775,10775,2025-11-19,Unknown,Bulk,PHONE,2,7.03,4,41.0,Canceled,114.79,True,16.32859174964438,False
776,10776,2025-10-06,west,Bulk,WEB,2,5.3,4,38.0,Completed,100.14,False,18.89433962264151,False
777,10777,2025-09-10,central,Compost,APP,1,6.3,1,41.0,Completed,44.79,False,7.10952380952381,False
778,10778,2025-09-23,west,Pickup,WEB,3,3.91,3,29.0,Completed,61.75,False,15.792838874680307,False
779,10779,2025-11-11,south,Hazard,INPERSON,3,13.47,1,67.0,Completed,91.18,False,6.769116555308092,True
780,10780,2025-11-13,east,Pickup,APP,3,7.21,2,51.0,Completed,74.06,False,10.271844660194175,True
781,10781,2025-10-24,north,Compost,WEB,1,9.43,1,78.0,Completed,85.76,False,9.094379639448569,True
782,10782,2025-09-11,east,Pickup,WEB,2,5.89,2,48.0,Completed,61.04,False,10.36332767402377,False
783,10783,2025-09-11,central,Pickup,APP,1,4.34,1,57.0,Completed,55.84,False,12.86635944700461,True
784,10784,2025-10-11,central,Pickup,PHONE,2,6.8,3,32.0,Completed,66.48,False,9.776470588235295,False
785,10785,2025-10-20,north,Recycling,WEB,2,10.8,1,73.0,Completed,89.15,False,8.25462962962963,True
786,10786,2025-09-03,west,Pickup,INPERSON,2,5.94,3,46.0,Completed,78.68,False,13.245791245791246,False
787,10787,2025-10-28,south,Pickup,APP,1,7.7,3,54.0,Completed,90.68,False,11.776623376623377,True
788,10788,2025-10-16,central,Recycling,APP,3,7.97,1,72.0,Completed,85.98,False,10.787954830614806,True
789,10789,2025-09-02,north,Recycling,PHONE,1,9.0,1,55.0,Completed,65.35,False,7.26111111111111,True
790,10790,2025-09-09,central,Compost,APP,1,12.43,4,63.0,Completed,100.96,False,8.122284794851167,True
791,10791,2025-10-09,central,Recycling,APP,3,8.56,3,39.0,Completed,72.72,False,8.495327102803738,False
792,10792,2025-10-31,north,Bulk,APP,2,9.43,2,57.0,Completed,102.39,False,10.857900318133616,True
793,10793,2025-11-09,north,Pickup,WEB,2,9.66,4,52.0,Completed,98.58,False,10.20496894409938,True
794,10794,2025-10-07,central,Pickup,PHONE,2,4.04,1,45.0,Completed,58.74,False,14.53960396039604,False
795,10795,2025-09-25,north,Hazard,PHONE,1,4.61,4,49.0,Completed,107.77,False,23.37744034707158,False
796,10796,2025-11-21,east,Pickup,PHONE,1,4.25,1,45.0,Completed,53.04,False,12.48,False
797,10797,2025-10-09,central,Recycling,WEB,2,3.5,3,25.0,Completed,57.54,False,16.44,False
798,10798,2025-09-27,east,Hazard,APP,2,9.89,1,57.0,Completed,83.34,False,8.426693629929222,True
799,10799,2025-10-08,south,Hazard,APP,2,8.37,1,58.0,Completed,91.61,False,10.945041816009558,True
800,10800,2025-09-02,east,Recycling,APP,1,7.74,2,46.0,Completed,52.62,False,6.7984496124031,False
801,10801,2025-09-26,north,Bulk,APP,2,0.2,1,34.0,Completed,61.98,False,309.9,False
802,10802,2025-10-14,central,Recycling,APP,2,13.67,2,67.0,Completed,86.17,False,6.303584491587418,True
803,10803,2025-11-17,south,Compost,APP,1,4.82,1,49.0,Completed,49.82,False,10.33609958506224,False
804,10804,2025-11-02,north,Pickup,APP,1,13.66,1,91.0,Completed,101.98,False,7.465592972181552,True
805,10805,2025-11-05,south,Pickup,APP,2,3.15,4,30.0,Completed,70.15,False,22.269841269841272,False
806,10806,2025-10-16,central,Bulk,PHONE,2,5.06,4,45.0,Completed,104.61,False,20.67391304347826,False
807,10807,2025-09-10,north,Pickup,PHONE,2,0.89,4,22.0,Completed,77.99,False,87.62921348314606,False
808,10808,2025-10-03,central,Bulk,WEB,2,8.59,1,61.0,Completed,93.51,False,10.885913853317811,True
809,10809,2025-11-23,west,Recycling,WEB,2,4.2,2,34.0,Completed,58.75,False,13.988095238095237,False
810,10810,2025-09-04,central,Compost,PHONE,1,4.28,2,45.0,Canceled,68.03,True,15.894859813084112,False
811,10811,2025-11-13,central,Compost,APP,2,3.38,2,42.0,Completed,61.91,False,18.316568047337277,False
812,10812,2025-10-28,central,Recycling,PHONE,1,9.83,2,59.0,Completed,91.05,False,9.262461851475075,True
813,10813,2025-09-24,central,Compost,APP,2,9.63,3,57.0,Completed,93.46,False,9.705088265835927,True
814,10814,2025-11-05,north,Pickup,APP,1,12.94,2,66.0,Completed,81.2,False,6.275115919629058,True
815,10815,2025-11-10,west,Recycling,APP,2,5.44,2,48.0,Completed,60.2,False,11.066176470588236,False
816,10816,2025-09-04,east,Pickup,APP,2,8.16,4,42.0,Completed,89.3,False,10.943627450980392,False
817,10817,2025-09-09,east,Compost,APP,2,3.63,4,39.0,Completed,82.71,False,22.785123966942148,False
818,10818,2025-10-26,central,Compost,PHONE,2,6.49,2,46.0,Completed,58.13,False,8.956856702619415,False
819,10819,2025-11-23,central,Hazard,WEB,2,5.94,1,65.0,Completed,93.82,False,15.794612794612792,True
820,10820,2025-09-03,west,Compost,WEB,3,8.89,3,37.0,Completed,68.04,False,7.653543307086615,False
821,10821,2025-10-26,east,Hazard,PHONE,3,10.55,2,43.0,Completed,85.03,False,8.059715639810426,False
822,10822,2025-09-12,east,Pickup,PHONE,3,10.47,4,45.0,Completed,91.4,False,8.729703915950335,False
823,10823,2025-10-25,south,Hazard,APP,2,4.97,2,30.0,Completed,65.85,False,13.249496981891348,False
824,10824,2025-10-23,south,Recycling,WEB,2,10.5,1,57.0,Completed,69.45,False,6.614285714285715,True
825,10825,2025-09-08,south,Recycling,PHONE,2,7.37,1,63.0,Completed,68.36,False,9.275440976933513,True
826,10826,2025-10-28,north,Recycling,APP,2,6.53,1,55.0,Completed,61.15,False,9.36447166921899,True
827,10827,2025-11-15,north,Pickup,APP,2,5.37,2,38.0,Completed,55.91,False,10.411545623836126,False
828,10828,2025-11-12,west,Pickup,WEB,2,5.82,2,41.0,Completed,68.74,False,11.810996563573882,False
829,10829,2025-09-03,east,Pickup,PHONE,1,12.73,4,62.0,Completed,103.22,False,8.10840534171249,True
830,10830,2025-09-21,central,Pickup,PHONE,1,8.42,4,67.0,Completed,117.88,False,14.0,True
831,10831,2025-09-21,east,Recycling,PHONE,3,8.02,1,50.0,Completed,69.7,False,8.690773067331671,False
832,10832,2025-10-09,north,Compost,APP,1,6.71,4,37.0,Completed,76.72,False,11.433681073025335,False
833,10833,2025-09-13,north,Bulk,PHONE,2,14.84,3,50.0,Completed,107.17,False,7.221698113207547,False
834,10834,2025-11-11,north,Recycling,APP,2,11.42,2,60.0,Completed,86.27,False,7.554290718038529,True
835,10835,2025-11-05,central,Recycling,APP,1,5.34,2,64.0,Completed,81.75,False,15.308988764044944,True
836,10836,2025-11-07,north,Recycling,PHONE,3,6.68,2,38.0,Completed,53.9,False,8.068862275449101,False
837,10837,2025-09-17,north,Pickup,APP,1,6.86,1,69.0,Canceled,73.52,True,10.717201166180757,True
838,10838,2025-09-02,central,Compost,WEB,3,7.94,4,51.0,Completed,91.96,False,11.581863979848865,True
839,10839,2025-11-16,central,Pickup,APP,2,5.4,1,47.0,Completed,63.93,False,11.838888888888889,False
840,10840,2025-09-25,south,Bulk,PHONE,1,8.82,1,62.0,Completed,89.36,False,10.131519274376418,True
841,10841,2025-10-26,north,Compost,PHONE,1,11.86,2,75.0,Completed,101.95,False,8.596121416526138,True
842,10842,2025-11-16,north,Recycling,PHONE,2,3.56,1,50.0,Completed,61.97,False,17.407303370786515,False
843,10843,2025-09-04,north,Compost,PHONE,2,4.12,1,36.0,Completed,43.84,False,10.640776699029127,False
844,10844,2025-09-01,north,Pickup,INPERSON,1,6.05,2,41.0,Completed,59.61,False,9.852892561983472,False
845,10845,2025-09-01,east,Compost,PHONE,3,6.19,2,21.0,Completed,46.32,False,7.483037156704362,False
846,10846,2025-09-14,central,Compost,WEB,1,13.5,1,88.0,Completed,100.02,False,7.408888888888889,True
847,10847,2025-09-05,east,Compost,WEB,3,10.51,4,48.0,Completed,97.58,False,9.284490960989533,False
848,10848,2025-11-08,west,Bulk,APP,1,10.33,4,58.0,Completed,117.53,False,11.377541142303969,True
849,10849,2025-10-21,north,Compost,APP,3,6.71,3,26.0,Completed,60.25,False,8.97913561847988,False
850,10850,2025-11-22,central,Hazard,APP,1,6.64,3,40.0,Completed,94.0,False,14.156626506024097,False
851,10851,2025-11-07,east,Recycling,APP,2,3.14,4,27.0,Completed,69.35,False,22.085987261146496,False
852,10852,2025-11-20,central,Compost,APP,2,9.85,2,51.0,Completed,64.64,False,6.56243654822335,True
853,10853,2025-09-21,central,Compost,APP,1,8.97,2,61.0,Completed,76.11,False,8.48494983277592,True
854,10854,2025-09-25,south,Recycling,PHONE,3,11.36,1,71.0,Completed,77.5,False,6.82218309859155,True
855,10855,2025-11-11,north,Hazard,APP,2,6.87,3,62.0,Completed,115.37,False,16.79330422125182,True
856,10856,2025-09-21,south,Recycling,WEB,2,7.07,1,56.0,Completed,72.25,False,10.219236209335218,True
857,10857,2025-09-05,east,Recycling,APP,2,8.01,3,50.0,Completed,80.51,False,10.051186017478154,False
858,10858,2025-10-27,central,Bulk,WEB,2,10.18,4,46.0,Completed,86.12,False,8.459724950884087,False
859,10859,2025-11-07,south,Pickup,APP,1,3.09,1,36.0,Completed,43.55,False,14.093851132686083,False
860,10860,2025-11-21,west,Compost,PHONE,1,9.71,3,56.0,Canceled,92.47,True,9.523171987641605,True
861,10861,2025-11-17,east,Recycling,APP,1,7.44,2,42.0,Canceled,59.73,True,8.028225806451612,False
862,10862,2025-09-11,north,Recycling,PHONE,2,4.32,2,39.0,Completed,57.47,False,13.30324074074074,False
863,10863,2025-11-04,south,Pickup,APP,1,1.25,3,26.0,Completed,50.73,False,40.583999999999996,False
864,10864,2025-11-11,west,Recycling,WEB,3,7.09,1,37.0,Completed,49.55,False,6.988716502115656,False
865,10865,2025-10-29,west,Compost,APP,2,11.84,4,72.0,Completed,113.43,False,9.580236486486488,True
866,10866,2025-11-08,east,Compost,PHONE,2,12.52,2,61.0,Completed,77.03,False,6.152555910543131,True
867,10867,2025-11-10,south,Pickup,APP,2,8.57,2,39.0,Completed,58.49,False,6.824970828471412,False
868,10868,2025-10-08,west,Recycling,PHONE,2,13.39,4,71.0,Completed,120.21,False,8.977595220313667,True
869,10869,2025-09-04,Unknown,Recycling,PHONE,2,7.37,1,52.0,Completed,54.87,False,7.445047489823609,True
870,10870,2025-10-09,central,Bulk,APP,2,10.36,2,67.0,Completed,99.6,False,9.613899613899614,True
871,10871,2025-09-17,north,Recycling,APP,2,6.15,4,34.0,Completed,85.81,False,13.952845528455285,False
872,10872,2025-09-10,north,Recycling,APP,2,5.96,2,40.0,Completed,61.45,False,10.310402684563758,False
873,10873,2025-09-11,east,Recycling,APP,2,5.47,1,54.0,Completed,66.82,False,12.215722120658135,True
874,10874,2025-10-29,east,Recycling,INPERSON,3,1.32,2,30.0,Canceled,53.91,True,40.840909090909086,False
875,10875,2025-10-13,east,Recycling,APP,1,11.36,4,69.0,Completed,111.34,False,9.80105633802817,True
876,10876,2025-10-16,Unknown,Recycling,APP,2,5.58,4,38.0,Completed,80.01,False,14.338709677419356,False
877,10877,2025-11-02,Unknown,Compost,INPERSON,1,5.1,4,47.0,Completed,95.64,False,18.75294117647059,False
878,10878,2025-10-17,east,Compost,APP,2,3.96,2,44.0,Completed,71.77,False,18.123737373737374,False
879,10879,2025-10-23,east,Pickup,APP,2,6.89,4,44.0,Completed,94.31,False,13.687953555878085,False
880,10880,2025-09-08,south,Compost,WEB,1,12.79,2,71.0,Completed,83.34,False,6.516028146989837,True
881,10881,2025-11-11,north,Compost,WEB,2,13.78,4,53.0,Completed,104.18,False,7.56023222060958,True
882,10882,2025-10-08,east,Pickup,WEB,2,2.52,4,33.0,Canceled,75.2,True,29.841269841269842,False
883,10883,2025-09-14,south,Recycling,PHONE,1,6.44,1,61.0,Completed,64.92,False,10.080745341614907,True
884,10884,2025-11-08,west,Bulk,INPERSON,3,4.4,4,27.0,Completed,70.63,False,16.052272727272726,False
885,10885,2025-11-01,north,Compost,APP,2,10.47,3,66.0,Completed,102.19,False,9.760267430754537,True
886,10886,2025-09-05,Unknown,Pickup,INPERSON,2,8.36,3,37.0,Completed,72.89,False,8.718899521531101,False
887,10887,2025-09-17,east,Bulk,WEB,2,5.59,4,52.0,Completed,111.87,False,20.012522361359572,True
888,10888,2025-09-02,central,Pickup,WEB,3,7.72,1,55.0,Completed,68.78,False,8.909326424870466,True
889,10889,2025-09-23,east,Recycling,APP,2,6.07,3,44.0,Completed,77.14,False,12.708401976935749,False
890,10890,2025-09-09,north,Hazard,APP,2,12.34,1,70.0,Completed,92.56,False,7.500810372771475,True
891,10891,2025-10-30,central,Recycling,PHONE,2,9.14,2,41.0,Completed,57.7,False,6.312910284463895,False
892,10892,2025-10-14,west,Compost,PHONE,2,9.51,1,63.0,Completed,73.81,False,7.761303890641431,True
893,10893,2025-11-22,west,Hazard,PHONE,2,0.2,1,37.0,Completed,64.15,False,320.75,False
894,10894,2025-11-02,south,Compost,WEB,3,7.3,4,45.0,Completed,80.5,False,11.027397260273974,False
895,10895,2025-10-22,west,Pickup,PHONE,2,13.75,2,67.0,Completed,91.73,False,6.6712727272727275,True
896,10896,2025-10-13,central,Compost,APP,2,11.48,2,44.0,Completed,61.92,False,5.393728222996516,False
897,10897,2025-09-05,west,Pickup,APP,2,1.96,2,19.0,Completed,50.6,False,25.816326530612248,False
898,10898,2025-09-06,south,Recycling,APP,3,6.56,3,55.0,Completed,78.33,False,11.940548780487806,True
899,10899,2025-10-22,west,Compost,APP,3,3.9,3,22.0,Completed,54.32,False,13.928205128205128,False
900,10900,2025-09-01,west,Bulk,APP,2,12.63,3,74.0,Completed,118.6,False,9.390340459224069,True
901,10901,2025-09-04,central,Bulk,WEB,2,8.23,4,39.0,Completed,77.2,False,9.380315917375455,False
902,10902,2025-09-19,south,Recycling,WEB,1,5.2,2,46.0,Completed,63.78,False,12.265384615384615,False
903,10903,2025-11-14,south,Compost,PHONE,2,7.6,4,50.0,Completed,104.12,False,13.700000000000001,False
904,10904,2025-10-09,central,Bulk,APP,3,0.2,4,11.0,Completed,75.31,False,376.55,False
905,10905,2025-10-30,east,Recycling,PHONE,2,4.25,3,48.0,Completed,75.35,False,17.72941176470588,False
906,10906,2025-10-05,west,Compost,WEB,1,7.61,1,65.0,Completed,62.28,False,8.183968462549277,True
907,10907,2025-09-15,east,Pickup,WEB,2,10.04,2,61.0,Completed,70.62,False,7.033864541832671,True
908,10908,2025-10-02,north,Pickup,PHONE,2,1.68,3,25.0,Completed,55.03,False,32.75595238095238,False
909,10909,2025-09-08,west,Bulk,WEB,3,6.36,2,47.0,Completed,81.85,False,12.869496855345911,False
910,10910,2025-11-04,north,Hazard,PHONE,1,10.53,2,77.0,Completed,112.81,False,10.713200379867047,True
911,10911,2025-09-16,north,Pickup,PHONE,2,3.15,2,34.0,Completed,41.67,False,13.22857142857143,False
912,10912,2025-10-02,west,Pickup,WEB,2,8.19,1,74.0,Completed,81.25,False,9.920634920634921,True
913,10913,2025-11-22,west,Pickup,APP,3,7.7,1,50.0,Completed,65.17,False,8.463636363636363,False
914,10914,2025-10-20,central,Compost,APP,1,12.64,4,73.0,Completed,125.09,False,9.896360759493671,True
915,10915,2025-10-09,south,Pickup,APP,3,6.81,1,56.0,Completed,53.33,False,7.831130690161527,True
916,10916,2025-10-16,north,Recycling,PHONE,2,6.99,4,34.0,Completed,73.49,False,10.513590844062946,False
917,10917,2025-11-05,central,Hazard,PHONE,2,10.06,2,59.0,Completed,91.92,False,9.13717693836978,True
918,10918,2025-09-22,north,Pickup,PHONE,1,3.52,4,38.0,Completed,82.97,False,23.571022727272727,False
919,10919,2025-10-24,north,Recycling,APP,2,6.84,2,40.0,Completed,53.68,False,7.847953216374269,False
920,10920,2025-11-13,south,Recycling,APP,2,7.7,4,50.0,Completed,96.94,False,12.589610389610389,False
921,10921,2025-10-19,east,Compost,WEB,2,7.08,3,46.0,Completed,78.46,False,11.081920903954801,False
922,10922,2025-10-08,central,Recycling,APP,2,10.05,4,52.0,Canceled,94.66,True,9.418905472636816,True
923,10923,2025-09-13,west,Recycling,WEB,2,9.16,1,63.0,Completed,80.91,False,8.83296943231441,True
924,10924,2025-09-21,west,Pickup,APP,2,5.25,4,37.0,Completed,81.05,False,15.438095238095238,False
925,10925,2025-11-19,north,Compost,PHONE,1,7.91,2,53.0,Completed,80.6,False,10.189633375474083,True
926,10926,2025-10-16,south,Compost,PHONE,2,11.97,2,64.0,Completed,79.3,False,6.624895572263993,True
927,10927,2025-09-26,east,Pickup,WEB,1,7.7,1,51.0,Completed,51.73,False,6.718181818181818,True
928,10928,2025-10-06,north,Recycling,APP,3,7.94,4,63.0,Completed,102.19,False,12.87027707808564,True
929,10929,2025-10-19,south,Bulk,WEB,3,6.92,3,29.0,Completed,75.17,False,10.86271676300578,False
930,10930,2025-10-16,south,Pickup,PHONE,2,7.31,4,39.0,Completed,86.85,False,11.880984952120382,False
931,10931,2025-10-29,north,Pickup,Unknown,1,2.61,3,32.0,Completed,66.55,False,25.49808429118774,False
932,10932,2025-09-22,east,Recycling,PHONE,1,11.73,1,94.0,Completed,94.94,False,8.09377664109122,True
933,10933,2025-10-25,west,Pickup,APP,2,5.18,2,31.0,Completed,57.92,False,11.181467181467182,False
934,10934,2025-10-08,north,Pickup,PHONE,3,10.58,2,58.0,Completed,69.95,False,6.611531190926276,True
935,10935,2025-11-19,east,Recycling,Unknown,2,5.64,1,54.0,Completed,53.4,False,9.46808510638298,True
936,10936,2025-09-14,west,Pickup,APP,1,5.62,4,47.0,Completed,87.3,False,15.533807829181494,False
937,10937,2025-09-13,west,Recycling,PHONE,1,11.14,4,72.0,Completed,126.13,False,11.32226211849192,True
938,10938,2025-10-09,central,Bulk,PHONE,1,10.48,3,71.0,Completed,131.34,False,12.532442748091603,True
939,10939,2025-10-13,east,Recycling,APP,3,8.13,3,40.0,Completed,69.79,False,8.584255842558425,False
940,10940,2025-10-29,Unknown,Pickup,APP,2,7.7,3,55.0,Completed,82.7,False,10.74025974025974,True
941,10941,2025-10-04,south,Compost,APP,2,6.63,3,28.0,Completed,51.26,False,7.731523378582202,False
942,10942,2025-11-16,south,Pickup,APP,2,7.47,1,59.0,Completed,68.02,False,9.105756358768406,True
943,10943,2025-10-10,north,Compost,PHONE,3,5.52,3,29.0,Completed,63.02,False,11.416666666666668,False
944,10944,2025-09-11,east,Recycling,APP,2,10.21,4,52.0,Completed,100.14,False,9.808031341821742,True
945,10945,2025-09-11,south,Compost,WEB,3,5.42,4,20.0,Completed,70.46,False,12.999999999999998,False
946,10946,2025-11-21,south,Pickup,APP,3,11.96,3,60.0,Completed,90.32,False,7.551839464882942,True
947,10947,2025-09-12,west,Pickup,APP,2,6.55,4,28.0,Completed,75.94,False,11.593893129770992,False
948,10948,2025-11-19,south,Recycling,WEB,3,7.56,3,43.0,Completed,71.15,False,9.411375661375663,False
949,10949,2025-09-24,south,Pickup,APP,2,7.7,2,46.0,Completed,69.92,False,9.08051948051948,False
950,10950,2025-09-08,north,Pickup,APP,2,7.57,2,42.0,Completed,59.86,False,7.907529722589167,False
951,10951,2025-09-26,east,Compost,INPERSON,1,6.61,3,58.0,Completed,92.36,False,13.972768532526475,True
952,10952,2025-10-22,south,Compost,WEB,2,7.41,4,49.0,Completed,94.82,False,12.79622132253711,False
953,10953,2025-10-06,south,Pickup,WEB,1,10.18,1,82.0,Canceled,89.81,True,8.822200392927309,True
954,10954,2025-11-05,south,Compost,APP,1,7.7,2,61.0,Canceled,85.72,True,11.132467532467532,True
955,10955,2025-10-22,north,Bulk,PHONE,1,7.12,3,45.0,Completed,67.83,False,9.526685393258427,False
956,10956,2025-10-04,central,Compost,INPERSON,2,7.53,4,57.0,Completed,93.76,False,12.45152722443559,True
957,10957,2025-10-24,east,Bulk,WEB,2,7.7,2,46.0,Completed,83.08,False,10.78961038961039,False
958,10958,2025-11-21,west,Bulk,APP,2,7.2,3,51.0,Completed,92.29,False,12.818055555555556,True
959,10959,2025-10-05,central,Recycling,APP,2,12.92,1,71.0,Completed,76.51,False,5.9218266253869976,True
960,10960,2025-09-13,central,Bulk,APP,3,7.03,2,36.0,Completed,72.95,False,10.376955903271693,False
961,10961,2025-10-05,east,Hazard,APP,3,6.79,4,43.0,Completed,112.71,False,16.59941089837997,False
962,10962,2025-11-10,central,Pickup,PHONE,1,6.99,3,58.0,Completed,90.46,False,12.941344778254647,True
963,10963,2025-09-19,central,Recycling,APP,2,3.55,4,39.0,Completed,89.23,False,25.135211267605637,False
964,10964,2025-11-19,west,Pickup,APP,2,4.39,1,50.0,Completed,60.81,False,13.851936218678818,False
965,10965,2025-10-20,east,Hazard,APP,2,5.91,2,45.0,Completed,80.54,False,13.627749576988156,False
966,10966,2025-10-21,north,Recycling,Unknown,2,10.91,4,60.0,Completed,103.8,False,9.514207149404216,True
967,10967,2025-09-27,north,Bulk,APP,2,7.4,4,47.0,Completed,113.03,False,15.274324324324324,False
968,10968,2025-11-17,east,Compost,APP,1,6.05,4,50.0,Completed,100.66,False,16.63801652892562,False
969,10969,2025-09-04,east,Hazard,APP,2,11.18,2,62.0,Completed,99.11,False,8.864937388193203,True
970,10970,2025-09-26,south,Pickup,INPERSON,2,12.15,4,66.0,Completed,98.81,False,8.132510288065843,True
971,10971,2025-10-06,east,Compost,APP,2,11.27,2,48.0,Completed,58.29,False,5.172138420585625,False
972,10972,2025-10-11,east,Compost,PHONE,3,4.94,4,31.0,Completed,73.49,False,14.87651821862348,False
973,10973,2025-10-10,north,Pickup,APP,1,6.01,4,35.0,Completed,65.22,False,10.851913477537439,False
974,10974,2025-09-13,Unknown,Compost,APP,1,12.94,2,75.0,Completed,105.02,False,8.115919629057187,True
975,10975,2025-09-19,south,Recycling,Unknown,1,8.22,2,70.0,Completed,93.08,False,11.323600973236008,True
976,10976,2025-09-09,west,Bulk,APP,1,6.7,4,44.0,Completed,101.99,False,15.222388059701492,False
977,10977,2025-10-19,central,Recycling,APP,1,9.66,2,63.0,Completed,76.19,False,7.887163561076604,True
978,10978,2025-09-30,central,Pickup,PHONE,2,10.52,2,65.0,Completed,90.92,False,8.642585551330798,True
979,10979,2025-10-18,central,Pickup,PHONE,2,5.79,3,24.0,Completed,50.62,False,8.7426597582038,False
980,10980,2025-10-20,central,Pickup,APP,2,8.16,4,42.0,Completed,79.79,False,9.778186274509805,False
981,10981,2025-10-29,south,Pickup,APP,2,10.28,1,70.0,Completed,73.4,False,7.140077821011674,True
982,10982,2025-10-16,south,Bulk,PHONE,1,4.02,4,16.0,Completed,79.88,False,19.870646766169155,False
983,10983,2025-10-25,south,Recycling,APP,2,7.54,2,41.0,Completed,65.67,False,8.709549071618037,False
984,10984,2025-10-20,east,Recycling,APP,1,4.16,1,62.0,Completed,77.56,False,18.64423076923077,True
985,10985,2025-10-25,central,Bulk,APP,3,4.55,2,44.0,Completed,89.07,False,19.575824175824174,False
986,10986,2025-10-22,south,Bulk,APP,1,5.81,2,53.0,Completed,91.35,False,15.72289156626506,True
987,10987,2025-09-27,east,Recycling,PHONE,2,8.93,3,58.0,Completed,95.72,False,10.71892497200448,True
988,10988,2025-09-21,south,Hazard,INPERSON,3,6.53,3,41.0,Completed,87.42,False,13.387442572741195,False
989,10989,2025-11-06,north,Recycling,INPERSON,2,5.55,1,56.0,Completed,53.77,False,9.68828828828829,True
990,10990,2025-09-29,Unknown,Compost,INPERSON,2,7.65,2,47.0,Completed,63.62,False,8.316339869281045,False
991,10991,2025-10-17,north,Pickup,APP,2,4.06,1,48.0,Completed,52.26,False,12.87192118226601,False
992,10992,2025-09-17,central,Compost,APP,1,8.79,2,54.0,Completed,70.51,False,8.021615472127419,True
993,10993,2025-10-07,south,Hazard,APP,2,10.89,3,67.0,Completed,110.39,False,10.13682277318641,True
994,10994,2025-10-15,central,Compost,APP,3,7.26,4,52.0,Canceled,92.63,True,12.758953168044076,True
995,10995,2025-10-23,west,Recycling,APP,3,6.89,1,63.0,Completed,75.07,False,10.895500725689404,True
996,10996,2025-10-15,north,Bulk,APP,2,8.62,3,46.0,Completed,106.49,False,12.353828306264502,False
997,10997,2025-10-01,north,Recycling,PHONE,2,1.41,2,22.0,Completed,33.55,False,23.79432624113475,False
998,10998,2025-11-20,central,Bulk,APP,2,9.11,2,64.0,Completed,94.07,False,10.326015367727772,True
999,10999,2025-10-14,south,Compost,APP,2,16.81,3,80.0,Completed,105.75,False,6.290898274836407,True
1000,11000,2025-11-07,central,Hazard,WEB,2,7.13,1,59.0,Completed,90.14,False,12.642356241234221,True
1001,11001,2025-11-01,north,Recycling,APP,1,7.14,4,44.0,Completed,86.57,False,12.124649859943977,False
1002,11002,2025-10-17,west,Pickup,WEB,1,9.73,2,66.0,Completed,81.36,False,8.361767728674202,True
1003,11003,2025-11-14,central,Recycling,APP,2,12.44,1,65.0,Completed,77.55,False,6.233922829581994,True
1004,11004,2025-09-11,south,Pickup,PHONE,1,10.42,4,65.0,Completed,113.49,False,10.8915547024952,True
1005,11005,2025-11-17,south,Pickup,APP,1,1.03,4,41.0,Canceled,84.84,True,82.36893203883496,False
1006,11006,2025-11-11,central,Recycling,PHONE,1,9.19,3,70.0,Completed,96.1,False,10.457018498367791,True
1007,11007,2025-10-13,south,Compost,APP,3,15.22,3,72.0,Completed,104.52,False,6.867279894875164,True
1008,11008,2025-11-01,south,Pickup,APP,1,9.37,1,59.0,Completed,66.15,False,7.059765208110994,True
1009,11009,2025-10-14,east,Pickup,PHONE,1,4.04,2,46.0,Completed,65.25,False,16.1509900990099,False
1010,11010,2025-09-23,south,Pickup,APP,2,8.35,2,69.0,Completed,85.48,False,10.237125748502995,True
1011,11011,2025-11-07,west,Compost,APP,1,3.66,4,31.0,Completed,81.0,False,22.131147540983605,False
1012,11012,2025-09-21,west,Bulk,WEB,3,11.2,2,56.0,Completed,95.7,False,8.544642857142858,True
